table sam0(s0,ss0) Billions of Current USD	
              pdr           wht           gro           v_f           osd           c_b           pfb           ocr           ctl           oap           rmk           wol           frs           fsh           coa           oil           gas           omn           cmt           omt           vol           mil           pcr           sgr           ofd           b_t           tex           wap           lea           lum           ppp           p_c           crp           nmm           i_s           nfm           fmp           mvh           otn           ele           ome           omf           ely           gdt           wtr           cns           trd           otp           wtp           atp           cmn           ofi           isr           obs           ros           osg           dwe           UnSkil        Skill         Captl         LandR         natrs         hhsld         gov           inv           depry         trdmg         indtx         prdtx         imptx         exptx         dirtx         row
trd           1.478E-05     1.237E+00     1.560E-02     5.515E-01     9.183E-04     5.146E-06     7.100E-06     3.586E-04     3.357E+00     7.743E-01     4.384E-01     3.269E+00     3.411E-01     4.771E-03     1.470E+01     4.281E+00     1.430E-05     4.238E+01     4.507E+00     4.579E-01     6.251E-05     4.448E-01     3.827E-06     9.635E-06     8.263E-01     4.783E-01     5.309E+00     5.549E+00     9.495E-01     7.276E-01     1.200E-08     1.694E+00     3.852E-21     2.531E+00     1.011E-10     1.864E+01     5.659E-16     3.540E-07     4.000E-09     1.345E-15     1.620E-15     3.879E-22     3.686E+01     8.396E-03     1.351E-01     3.002E+01     2.471E+01     2.694E+01     5.914E-01     5.712E+00     3.290E+00     3.094E+00     1.140E+00     1.093E+01     4.687E+00     6.134E+00     3.987E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.123E+02     7.720E-01     1.003E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.133E+02
otp           7.232E-06     8.438E-01     1.030E-02     3.763E-01     8.337E-04     2.886E-06     6.838E-06     2.209E-04     2.389E+00     5.115E-01     3.169E-01     2.479E+00     2.362E-01     6.692E-03     2.875E+01     3.151E+00     2.270E-05     2.703E+01     2.409E+00     2.460E-01     3.332E-05     1.707E-01     1.963E-06     5.479E-06     4.925E-01     3.473E-01     2.285E+00     1.906E+00     3.286E-01     1.523E+00     9.000E-09     1.229E+00     1.043E-21     3.605E+00     5.818E-11     8.149E+00     6.938E-16     7.540E-07     9.000E-09     5.252E-16     1.602E-15     2.080E-21     5.475E+01     1.262E-02     4.560E-01     3.391E+01     2.137E+01     4.539E+01     1.472E+00     4.836E+00     5.429E+00     3.993E+00     9.715E-01     2.279E+01     5.403E+00     1.478E+01     1.728E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.117E+02     4.840E+00     8.269E+01     0.000E+00     1.091E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.039E+03
wtp           1.573E-06     1.134E-01     1.281E-03     3.515E-02     5.090E-05     4.680E-07     4.800E-07     2.948E-05     1.130E-01     3.759E-02     1.194E-02     1.948E-01     2.344E-02     2.172E-03     3.663E+00     4.434E-01     2.661E-06     1.635E+00     1.949E-01     9.339E-03     2.927E-06     7.725E-03     3.250E-07     2.970E-07     3.427E-02     1.598E-02     1.475E-01     1.188E-01     2.774E-02     9.836E-02     2.000E-09     1.782E-01     3.385E-23     3.196E-01     4.202E-12     9.907E-01     4.125E-17     6.400E-08     7.810E-10     4.759E-17     8.354E-17     2.184E-23     6.754E+00     9.291E-04     1.456E-02     1.612E+00     9.748E-01     1.267E+00     1.218E+00     1.153E-01     1.950E-01     6.972E-02     1.213E-02     1.289E+00     9.864E-01     8.056E-01     6.566E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.414E+00     1.397E+00     1.060E+01     0.000E+00     1.689E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.449E+01
atp           1.500E-08     8.144E-05     7.260E-07     2.136E-05     2.063E-06     2.400E-08     2.200E-08     6.756E-06     2.389E-04     7.738E-05     5.046E-05     6.453E-04     3.310E-05     5.180E-07     1.658E-03     1.864E-04     1.000E-09     3.328E-02     6.416E-04     8.864E-05     4.510E-07     1.200E-05     5.000E-09     9.000E-08     2.392E-04     2.724E-04     2.681E-04     2.565E-04     3.269E-05     2.946E-04     3.021E-13     4.876E-05     5.403E-28     9.860E-02     5.699E-13     4.857E-01     1.698E-20     4.109E-11     1.273E-12     5.617E-20     1.519E-18     6.037E-27     1.951E-03     4.470E-07     3.175E-05     5.075E-04     6.858E-01     2.739E-01     1.751E-02     4.257E-02     1.880E+00     5.643E-02     1.248E-02     3.469E+00     5.523E+00     1.404E+00     3.432E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.528E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.340E+02
cmn           1.015E-06     7.444E-02     9.510E-04     3.549E-02     6.503E-05     3.850E-07     5.070E-07     2.579E-05     8.810E-02     1.993E-02     1.153E-02     9.335E-02     9.342E-02     7.250E-05     4.033E-01     1.186E+00     6.778E-06     6.839E+00     1.018E+00     1.031E-01     1.208E-05     1.696E-02     7.450E-07     2.004E-06     1.974E-01     4.921E-02     2.600E-01     1.169E+00     3.859E-02     8.012E-02     5.000E-09     3.451E-01     1.832E-22     1.278E+00     5.486E-12     4.955E+00     2.954E-17     4.000E-08     3.822E-10     1.502E-16     1.634E-16     1.211E-21     1.393E+01     3.436E-03     1.286E-01     9.346E+00     7.860E+00     8.938E+00     2.534E-01     1.611E+00     1.407E+01     3.745E+00     8.661E-01     9.097E+00     4.301E+00     2.071E+01     1.068E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.173E+01     0.000E+00     8.709E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.160E+02
ofi           6.186E-06     4.857E-01     5.816E-03     2.349E-01     2.877E-04     2.232E-06     1.948E-06     1.345E-04     6.513E-01     1.814E-01     8.368E-02     6.442E-01     1.459E-01     2.516E-03     4.467E+00     8.643E-01     4.278E-06     2.136E+01     5.712E-01     5.835E-02     9.382E-06     8.923E-02     4.290E-07     1.420E-06     9.236E-02     1.419E-01     1.534E+00     8.235E-01     9.434E-02     1.340E-01     5.000E-09     3.614E-01     7.356E-22     7.669E-01     5.045E-12     3.141E+00     1.407E-16     1.670E-07     4.000E-09     2.594E-16     3.875E-16     3.888E-22     3.687E+01     8.187E-03     2.423E-01     1.076E+01     1.879E+01     1.513E+01     9.100E-01     8.573E+00     5.607E+00     5.488E+01     5.190E+00     4.607E+00     2.647E+00     1.252E+01     5.012E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.923E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.371E+02
isr           2.341E-06     2.120E-01     2.999E-03     7.933E-02     2.384E-04     1.062E-06     1.994E-06     8.250E-05     2.657E-01     3.293E-02     3.597E-02     1.957E-01     4.038E-02     9.370E-04     6.990E-01     6.410E-02     3.780E-07     3.103E+00     1.026E-01     1.030E-02     1.229E-06     2.001E-02     8.600E-08     3.020E-07     2.562E-02     3.000E-02     2.148E-01     1.825E-01     1.339E-02     2.839E-02     2.000E-09     6.243E-02     2.810E-23     9.381E-02     7.442E-13     4.159E-01     1.656E-17     3.000E-08     4.869E-10     1.925E-17     3.896E-17     8.058E-24     3.431E+00     7.100E-04     5.542E-02     1.313E+00     2.343E+00     7.511E+00     1.197E-01     2.795E+00     1.177E+00     3.844E+00     1.752E+01     3.756E-01     6.849E-01     2.231E+00     9.668E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.688E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.254E+01
obs           8.785E-06     3.186E-01     4.248E-03     1.721E-01     7.728E-04     2.885E-06     6.287E-06     2.191E-04     2.046E-02     6.307E-03     4.252E-03     1.811E-02     4.546E-01     1.095E-03     6.407E+00     7.131E-01     2.660E-06     9.478E+00     3.684E-01     3.753E-02     8.580E-06     2.417E-03     3.860E-07     1.430E-06     7.264E-02     6.349E-02     4.963E-01     1.117E+00     8.111E-03     1.442E-01     6.000E-09     1.118E+00     1.741E-22     2.521E+00     6.368E-11     8.219E+00     3.403E-17     6.400E-08     3.000E-09     1.718E-16     1.963E-16     1.721E-21     7.110E+00     9.897E-04     4.016E-02     1.887E+01     2.388E+01     2.559E+01     2.355E+00     1.356E+01     7.167E+00     8.752E+00     1.385E+00     2.247E+01     3.195E+00     2.446E+01     3.600E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.093E+01     1.463E+01     9.501E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.765E+02
ros           1.016E-06     6.815E-03     1.445E-04     1.414E-02     3.390E-05     9.300E-08     8.000E-08     1.016E-05     1.546E-01     1.441E-01     4.781E-02     5.540E-01     2.685E-02     1.345E-04     1.903E+00     3.465E-01     2.941E-06     3.620E+00     4.505E-02     5.101E-03     9.520E-07     2.238E-03     4.200E-08     1.400E-07     1.080E-02     7.040E-03     1.073E-01     1.587E-02     1.372E-03     1.129E-02     2.000E-09     4.597E-02     4.289E-26     9.938E-02     5.340E-13     5.158E-01     2.529E-17     2.000E-09     1.085E-10     1.413E-18     4.152E-17     5.504E-25     8.530E-01     2.036E-04     2.991E-02     1.604E+00     3.182E-01     5.061E-01     6.552E-02     1.004E+00     4.373E-01     1.796E-01     3.519E-02     1.093E+01     1.270E+02     5.268E+01     1.605E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.767E+01     1.793E+00     1.060E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.624E+02
osg           1.100E-08     1.268E-02     1.325E-04     6.833E-04     9.716E-06     1.560E-07     2.450E-07     8.571E-06     9.682E-01     9.266E-02     9.845E-02     9.836E-01     2.830E-02     1.058E-04     3.245E+00     3.232E-01     2.537E-06     4.102E+00     4.764E-02     4.167E-03     9.220E-07     1.851E-03     4.400E-08     1.470E-07     1.177E-02     8.020E-03     1.159E-01     1.307E-02     9.550E-04     1.302E-02     1.000E-09     4.983E-02     4.671E-24     1.696E-01     8.409E-13     6.992E-01     3.432E-17     5.000E-09     1.891E-10     5.583E-18     1.548E-16     9.754E-25     3.960E+00     5.890E-04     1.145E-01     9.939E-01     3.771E-01     6.914E-01     7.205E-02     2.776E-01     1.898E-01     3.556E-01     4.116E-02     7.796E+00     1.775E+01     1.845E+02     5.784E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.068E+01     4.779E+02     6.183E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.920E+02
dwe           3.452E-11     5.198E-05     2.120E-07     2.320E-05     2.000E-09     2.432E-10     1.277E-10     2.100E-08     7.922E-05     1.685E-05     1.539E-06     1.390E-07     6.885E-05     3.679E-06     1.862E-03     5.356E-04     1.000E-09     1.080E-02     4.265E-04     2.715E-05     6.000E-09     1.446E-06     9.848E-10     2.000E-09     1.968E-05     1.849E-05     9.888E-04     6.280E-03     2.485E-05     3.866E-04     1.673E-12     1.134E-03     1.624E-27     1.307E-03     1.111E-14     8.155E-03     7.895E-21     2.433E-11     1.716E-12     1.031E-20     4.059E-20     6.875E-26     2.714E-03     3.390E-07     1.139E-05     1.361E-02     5.514E-02     1.850E-02     8.951E-04     7.687E-03     6.445E-03     2.044E-03     3.084E-04     1.698E-02     3.136E-02     9.484E-02     7.723E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.529E+02     6.081E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.538E+02
UnSkil        1.467E-04     7.079E+00     8.579E-02     1.061E+01     8.867E-03     5.346E-05     6.817E-05     3.595E-03     1.518E+02     3.102E+01     2.317E+01     5.690E+01     1.216E+00     2.255E-02     1.668E+01     5.918E-01     5.247E-06     6.935E+01     7.245E-01     7.212E-01     4.880E-05     1.964E-01     3.938E-06     1.050E-05     2.075E+00     4.720E-01     2.363E+00     7.413E+00     2.328E+00     1.044E+00     1.017E-06     6.465E-01     1.000E-06     2.435E+00     1.000E-06     7.669E+00     1.000E-06     4.510E-06     1.001E-06     1.000E-06     1.000E-06     1.000E-06     1.604E+02     2.616E-02     2.034E+00     3.932E+01     3.761E+01     7.981E+01     2.364E+00     1.614E+01     6.983E+00     1.571E+01     2.641E+00     3.194E+01     9.921E+00     8.385E+01     7.097E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.861E+02
Skill         1.472E-06     7.150E-02     8.665E-04     1.071E-01     8.955E-05     5.300E-07     6.780E-07     3.631E-05     1.534E+00     3.133E-01     2.340E-01     5.748E-01     1.229E-02     2.277E-04     2.040E+00     1.169E-01     6.120E-07     1.036E+01     1.401E-01     1.394E-01     1.056E-05     3.548E-02     5.720E-07     2.098E-06     4.585E-01     6.866E-02     3.878E-01     1.059E+00     3.696E-01     1.383E-01     3.000E-09     1.419E-01     6.667E-22     4.330E-01     1.326E-11     1.483E+00     2.007E-17     2.200E-07     1.023E-10     7.085E-17     5.071E-16     1.080E-21     8.336E+01     1.360E-02     1.057E+00     7.323E+00     8.536E+00     1.812E+01     5.367E-01     3.664E+00     4.933E+00     1.110E+01     1.866E+00     2.256E+01     7.009E+00     1.274E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.177E+02
Captl         2.993E-05     1.454E+00     1.762E-02     2.179E+00     1.821E-03     1.078E-05     1.380E-05     7.384E-04     3.120E+01     6.373E+00     4.760E+00     1.169E+01     4.994E+00     1.437E-01     5.890E+01     2.197E+01     1.393E-04     6.761E+02     1.053E+01     2.227E+00     5.307E-04     4.743E-01     3.432E-05     8.880E-05     7.091E+00     1.140E+00     2.705E+01     4.576E+00     4.845E-01     3.914E+00     1.900E-08     1.618E+00     3.832E-21     1.379E+01     3.993E-10     5.141E+01     6.076E-16     1.889E-05     1.770E-07     7.945E-15     3.253E-15     3.368E-20     1.933E+02     2.509E-02     2.989E+00     6.747E+01     1.735E+02     1.597E+02     6.227E+00     5.971E+01     7.956E+01     9.583E+01     1.271E+01     1.818E+01     7.664E+00     4.942E+01     1.148E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.985E+03
LandR         7.233E-05     3.515E+00     4.259E-02     5.267E+00     4.402E-03     2.604E-05     3.335E-05     1.785E-03     7.539E+01     1.540E+01     1.150E+01     2.825E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.394E+02
natrs         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.501E+01     1.385E+01     9.593E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.885E+01
hhsld         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.861E+02     3.177E+02     1.985E+03     1.394E+02     6.885E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.397E+03
gov           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.548E+02     1.300E+02     1.044E+02     2.744E+01     -1.993E+00    5.146E+02
inv           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.574E+02     0.000E+00     0.000E+00     4.700E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.529E+03
depry         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.700E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.700E+02
trdmg         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.216E+02
indtx         4.556E-05     6.179E-01     1.075E-02     8.185E-01     3.074E-03     6.000E-09     4.000E-09     1.215E-03     1.925E-01     1.502E-02     2.594E-02     8.079E-01     4.704E-02     9.218E-04     4.927E-06     -5.100E-08    0.000E+00     8.822E+00     5.364E-01     5.095E-02     -3.300E-08    1.240E-01     2.300E-08     1.630E-10     2.730E-01     2.455E-01     1.105E-01     9.782E-02     2.850E-03     1.849E-01     9.550E-02     2.795E-05     3.912E-01     8.407E-01     1.210E+00     2.676E-01     2.271E-01     9.905E-02     -4.924E-04    1.388E-02     2.527E-01     1.723E-01     6.799E+00     -1.406E-05    1.045E-01     1.245E+00     5.757E-01     2.166E+01     2.408E+00     5.617E+00     4.213E-02     1.774E-02     3.262E-02     -1.990E-01    -1.531E-02    4.248E-01     -1.822E-05    0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.525E+02     6.018E+00     4.093E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.548E+02
prdtx         6.138E-05     7.134E-02     1.715E-03     6.122E-02     3.638E-03     3.760E-05     5.019E-05     1.445E-03     4.796E-01     1.136E-01     9.431E-02     2.216E-01     4.621E-02     3.064E-04     7.471E+00     2.651E-01     2.975E-06     4.770E+01     2.796E+00     3.683E-01     3.106E-03     1.135E-02     2.042E-04     5.194E-04     1.015E+00     1.190E-01     3.389E-01     6.459E+00     1.500E-02     3.819E-01     6.744E-02     7.139E-01     2.939E-01     4.180E-01     1.706E-01     1.217E+00     2.156E-02     1.656E-02     5.046E-03     1.118E-02     4.708E-02     2.241E-02     1.024E+01     1.712E-03     4.178E-01     1.441E+01     1.707E+01     6.729E+00     4.193E-01     1.976E+00     1.285E+00     1.230E+00     2.620E-01     2.431E+00     2.806E-01     9.039E-01     1.324E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.300E+02
imptx         0.000E+00     6.800E-01     0.000E+00     6.938E-01     0.000E+00     0.000E+00     0.000E+00     1.049E-01     0.000E+00     2.154E-01     0.000E+00     0.000E+00     5.643E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.349E-01     1.215E-01     6.493E-02     1.251E+00     4.783E-01     1.275E-01     3.436E-01     9.167E+00     3.639E+00     2.664E+00     5.129E-01     3.497E-01     1.148E+00     1.791E+00     2.294E+01     9.263E+00     3.087E+00     4.087E+00     2.317E-01     4.063E+00     9.647E+00     4.290E+00     1.799E+00     2.068E+01     5.125E-01     2.351E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.044E+02
exptx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.751E+00     4.985E-01     0.000E+00     1.448E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.910E+00     9.653E-01     2.707E-01     4.703E-02     0.000E+00     0.000E+00     1.367E+00     0.000E+00     3.150E-02     4.194E+00     6.518E-02     0.000E+00     4.518E-01     0.000E+00     1.003E+00     4.073E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.744E+01
dirtx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -1.993E+00    0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -1.993E+00
