table sam0(s0,ss0) Billions of Current USD
            	pdr           wht           gro           v_f           osd           c_b           pfb           ocr           ctl           oap           rmk           wol           frs           fsh           coa           oil           gas           omn           cmt           omt           vol           mil           pcr           sgr           ofd           b_t           tex           wap           lea           lum           ppp           p_c           crp           nmm           i_s           nfm           fmp           mvh           otn           ele           ome           omf           ely           gdt           wtr           cns           trd           otp           wtp           atp           cmn           ofi           isr           obs           ros           osg           dwe           UnSkil        Skill         Captl         LandR         natrs         hhsld         gov           inv           depry         trdmg         indtx         prdtx         imptx         exptx         dirtx         row
trd           5.560E-02     1.639E+00     1.545E+00     1.756E+01     2.766E-01     1.299E-01     5.759E+00     7.769E-01     5.968E+00     7.799E+00     1.763E+00     3.571E+00     6.777E-03     2.538E-03     2.266E-01     3.078E-01     2.627E-03     2.311E-02     5.281E+00     9.790E-01     4.488E-01     9.534E+00     3.533E-02     2.629E-01     2.662E+00     4.731E+00     8.984E+00     3.005E+00     8.710E-01     5.640E-07     3.447E-04     1.865E-01     4.362E-16     3.193E+00     3.039E-01     9.037E+00     2.876E-01     3.936E-01     5.619E-02     1.204E-01     2.851E+00     6.619E-05     4.265E+01     3.285E-03     6.908E-01     1.336E+01     1.832E+01     3.978E+00     1.304E-01     1.161E+00     8.080E-01     5.802E-01     3.420E-01     5.040E-01     8.926E-01     1.210E+01     2.056E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.726E+02     0.000E+00     6.922E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.558E+02
otp           2.834E-02     4.447E-01     5.001E-01     7.832E+00     1.783E-01     3.358E-02     2.835E+00     2.741E-01     2.215E+00     2.219E+00     5.429E-01     1.837E+00     2.817E-03     3.724E-04     6.720E-01     8.319E-01     1.108E-02     2.758E-02     4.214E-01     7.388E-02     1.641E-01     9.577E-01     1.214E-02     3.899E-02     4.498E-01     9.514E-01     4.975E-01     3.902E-01     1.017E-01     2.010E-07     1.624E-04     2.113E-01     4.219E-16     5.010E+00     2.841E-01     5.552E+00     3.488E-01     2.784E-01     5.954E-02     5.934E-02     1.019E+00     5.643E-05     2.900E+01     3.533E-03     2.033E+00     1.664E+01     1.806E+01     1.997E+00     5.294E-01     1.723E+00     1.288E-01     2.389E-01     1.017E-01     1.496E+00     2.071E-01     1.318E+01     2.301E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.572E+02     1.595E+01     1.902E+00     0.000E+00     1.119E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.076E+02
wtp           5.506E-03     4.248E-02     4.489E-02     6.487E-01     7.146E-03     3.711E-03     1.680E-01     2.652E-02     6.465E-02     1.216E-01     1.499E-02     8.141E-02     1.462E-04     4.284E-05     6.369E-02     6.723E-02     8.221E-04     2.105E-03     2.817E-02     2.762E-03     3.373E-03     2.880E-02     4.864E-04     1.931E-03     1.834E-02     1.836E-02     2.470E-02     2.867E-02     1.021E-02     6.000E-09     5.740E-06     2.094E-02     2.211E-18     2.980E-01     2.453E-02     4.741E-01     1.636E-02     1.478E-02     2.770E-03     2.966E-03     4.055E-02     3.933E-06     1.224E+00     1.306E-04     8.643E-03     5.084E-01     4.610E-01     2.583E-02     9.667E-02     1.682E-02     3.072E-03     2.651E-03     6.876E-04     3.354E-02     3.415E-02     1.960E-01     5.641E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.875E+00     0.000E+00     0.000E+00     0.000E+00     1.983E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.271E+00
atp           7.618E-03     2.253E-01     2.669E-01     3.125E+00     2.762E-02     3.190E-02     1.275E+00     1.487E-01     6.263E-01     4.265E-01     1.276E-01     2.479E+00     8.854E-04     2.248E-05     4.265E-01     4.675E-01     1.008E-02     1.852E-02     2.314E-01     5.439E-02     3.339E-02     7.081E-01     1.634E-03     2.175E-02     2.446E-01     4.754E-01     4.212E-01     2.740E-01     3.004E-02     9.700E-08     1.658E-04     6.686E-02     3.455E-16     1.303E+00     1.291E-01     3.400E+00     2.456E-01     1.401E-01     3.963E-02     5.850E-02     7.863E-01     2.523E-05     7.259E+00     2.167E-03     3.575E-02     4.870E+00     1.017E+01     3.797E-02     3.939E-03     3.578E-01     1.600E-01     2.057E-01     7.525E-02     8.720E-01     9.709E-01     3.449E+00     1.035E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.116E+01     0.000E+00     5.264E-01     0.000E+00     4.811E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.309E+01
cmn           2.860E-04     7.320E-03     7.199E-03     8.477E-02     1.296E-03     6.261E-04     2.749E-02     3.688E-03     2.719E-02     3.434E-02     7.945E-03     1.998E-02     1.093E-03     3.108E-04     1.320E-01     1.896E-01     2.786E-03     1.210E-02     5.948E-01     1.123E-01     5.495E-02     1.135E+00     4.329E-03     3.090E-02     3.320E-01     5.931E-01     1.435E-01     1.194E+00     4.775E-01     2.790E-07     3.651E-04     4.868E-02     5.284E-17     4.150E-01     4.087E-02     1.326E+00     1.631E-01     1.848E-01     6.566E-02     9.326E-02     6.394E-01     2.667E-05     1.073E+01     3.543E-04     4.449E-02     1.220E+00     9.106E+00     2.249E+00     9.964E-02     1.840E+00     1.347E+01     1.590E+00     5.893E-01     1.126E+00     2.604E+00     4.255E+00     7.367E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.281E+01     5.248E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.791E+01
ofi           2.281E-02     3.012E-01     2.793E-01     4.325E+00     6.039E-02     3.540E-02     1.172E+00     1.935E-01     1.127E+00     1.711E+00     3.192E-01     1.039E+00     5.866E-06     1.210E-06     2.371E-03     5.329E-03     6.780E-05     9.107E-04     2.639E-01     4.944E-02     3.310E-02     4.753E-01     2.293E-03     1.571E-02     1.491E-01     2.759E-01     3.626E-02     1.666E-01     3.503E-02     7.000E-09     6.329E-05     4.083E-02     5.663E-19     8.091E-02     7.469E-02     1.501E+00     4.361E-02     7.438E-02     2.318E-02     2.438E-02     2.348E-01     5.692E-06     4.226E+00     3.219E-04     5.140E-02     1.926E-02     5.808E+00     5.648E-01     6.024E-02     3.665E-01     2.506E+00     2.021E+01     2.292E+00     6.781E-01     5.907E-03     6.091E-01     1.469E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.498E+00     5.887E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.824E+00
isr           6.506E-03     1.811E-01     2.233E-01     2.203E+00     2.968E-02     1.284E-02     8.638E-01     7.884E-02     6.421E-01     4.285E-01     1.685E-01     9.831E-01     1.427E-06     4.300E-07     8.721E-04     7.232E-04     1.085E-05     2.307E-04     7.611E-02     1.605E-02     9.100E-03     2.159E-01     7.274E-04     6.513E-03     7.865E-02     1.388E-01     6.706E-03     6.690E-02     5.724E-03     3.000E-09     1.907E-05     1.293E-02     5.931E-20     1.799E-02     1.361E-02     1.907E-01     8.601E-03     2.682E-02     6.331E-03     5.045E-03     5.194E-02     1.063E-06     1.227E+00     5.898E-05     1.882E-02     2.144E-03     1.961E+00     4.794E-01     1.378E-02     1.367E-01     3.507E-01     1.639E+00     7.803E+00     1.539E-01     2.382E-03     1.799E-01     2.360E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.837E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.829E+00
obs           2.173E-03     3.352E-02     3.845E-02     5.215E-01     7.239E-03     3.667E-03     1.630E-01     2.056E-02     1.216E-01     1.348E-01     3.461E-02     1.961E-01     2.671E-03     1.777E-04     4.470E-02     1.541E-01     1.155E-03     5.499E-02     3.226E-01     6.492E-02     4.588E-02     7.386E-01     3.170E-03     2.488E-02     2.657E-01     4.851E-01     2.941E-01     1.941E-01     1.825E-01     5.500E-08     8.383E-04     1.307E-01     1.687E-16     3.615E-01     2.048E-01     2.900E+00     1.521E-01     2.222E-01     7.575E-02     1.414E-01     2.460E+00     2.679E-05     1.384E+00     7.599E-04     9.271E-01     8.822E-01     4.145E+01     3.561E+00     9.164E-01     3.608E+00     4.732E+00     4.581E-01     1.241E-01     6.967E+00     1.389E+00     5.326E+00     8.988E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.815E+01     1.620E+01     8.385E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.945E+01
ros           1.819E-05     1.653E-05     2.745E-05     2.282E-03     3.114E-06     4.608E-06     4.591E-05     1.381E-04     1.996E-04     1.611E-03     2.624E-04     5.280E-04     1.427E-06     1.229E-06     4.794E-05     3.232E-04     6.649E-06     9.693E-06     1.008E-02     2.132E-03     1.551E-03     2.417E-02     1.029E-04     8.284E-04     8.903E-03     1.618E-02     7.721E-04     4.336E-04     1.361E-03     6.501E-11     6.071E-06     7.632E-05     4.192E-21     9.880E-04     1.349E-04     3.153E-03     8.712E-05     8.192E-04     2.018E-04     6.281E-04     1.185E-03     5.500E-08     5.079E-01     1.467E-06     2.743E-03     4.267E-01     2.033E-02     3.787E-02     1.036E-02     1.919E-01     7.974E-03     1.005E-01     2.450E-02     1.201E-02     4.357E+00     1.090E+00     9.909E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.263E+01     4.639E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.976E+01
osg           2.042E-03     5.466E-02     5.369E-02     6.219E-01     9.615E-03     4.578E-03     2.024E-01     2.727E-02     2.036E-01     2.631E-01     5.917E-02     1.282E-01     1.943E-06     7.750E-07     1.288E-02     6.748E-03     1.238E-04     5.373E-03     1.020E-01     1.910E-02     8.604E-03     1.884E-01     6.992E-04     4.880E-03     5.275E-02     9.348E-02     9.178E-02     3.849E-01     1.071E-01     2.300E-08     5.903E-05     2.408E-02     1.967E-18     1.989E-01     5.147E-03     1.562E-01     2.078E-02     1.441E-01     1.409E-02     6.480E-02     3.194E-01     5.176E-06     9.348E+00     2.176E-04     1.580E-01     1.129E+00     4.595E+00     4.639E-01     3.082E-02     1.739E-01     1.400E+00     3.507E-01     7.329E-02     9.103E-01     5.335E-01     9.209E+00     2.632E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.175E+01     4.486E+02     4.074E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.390E+01
dwe           5.252E-10     2.120E-07     8.300E-08     4.139E-06     6.000E-09     1.800E-08     3.740E-07     2.600E-07     3.710E-05     3.796E-05     2.324E-06     5.300E-08     1.843E-10     9.000E-09     1.800E-08     2.190E-07     5.487E-10     7.800E-08     7.390E-07     4.650E-07     1.700E-07     2.400E-06     1.400E-08     1.620E-07     9.990E-07     1.136E-06     6.683E-06     2.429E-05     2.965E-06     1.099E-12     6.992E-10     2.220E-07     8.613E-24     1.889E-06     5.850E-07     8.124E-06     1.140E-07     1.740E-07     1.310E-07     5.000E-09     7.990E-07     1.332E-10     5.851E-05     5.000E-09     3.510E-07     1.516E-05     1.708E-04     5.070E-06     3.630E-07     1.035E-06     6.371E-06     6.240E-07     1.690E-07     5.508E-06     2.502E-05     1.305E-04     1.366E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
UnSkil        4.916E-01     4.907E+00     7.533E+00     1.499E+02     2.557E+00     1.267E+00     3.065E+01     1.348E+01     5.438E+01     8.155E+01     2.204E+01     1.074E+01     8.374E-02     9.585E-03     5.754E-01     6.783E-01     3.048E-03     3.570E-02     6.924E-01     9.303E-01     2.449E-01     3.742E+00     4.049E-02     3.643E-01     3.510E+00     3.110E+00     4.841E+00     7.257E+00     1.886E+00     3.552E-06     4.465E-03     8.430E-01     1.000E-06     1.731E+01     1.054E+00     2.352E+01     2.386E+00     3.627E+00     1.585E+00     6.556E-01     1.690E+01     1.974E-04     2.970E+02     4.584E-02     3.187E+00     4.187E+01     4.367E+01     1.979E+01     9.629E-01     8.745E+00     1.144E+01     7.354E+00     1.956E+00     8.275E+00     8.470E+00     7.344E+01     2.266E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
Skill         8.503E-03     8.487E-02     1.303E-01     2.592E+00     4.421E-02     2.190E-02     5.301E-01     2.331E-01     9.405E-01     1.410E+00     3.812E-01     1.858E-01     1.448E-03     1.657E-04     4.132E-02     1.550E-01     5.293E-04     5.382E-03     9.352E-02     1.257E-01     5.340E-02     4.578E-01     7.089E-03     7.942E-02     7.653E-01     4.565E-01     6.789E-01     1.104E+00     2.670E-01     3.060E-07     8.885E-04     1.418E-01     2.018E-15     2.771E+00     1.478E-01     4.086E+00     4.277E-01     7.909E-01     3.457E-01     1.838E-01     4.739E+00     2.477E-05     1.243E+02     1.918E-02     1.333E+00     6.479E+00     7.228E+00     3.275E+00     1.594E-01     1.447E+00     1.015E+01     6.521E+00     1.734E+00     7.338E+00     7.511E+00     1.168E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
Captl         1.000E-01     9.985E-01     1.533E+00     3.049E+01     5.202E-01     2.577E-01     6.237E+00     2.742E+00     1.106E+01     1.659E+01     4.484E+00     2.185E+00     1.230E-01     1.925E-02     6.128E-01     1.522E+00     6.051E-03     5.516E-01     2.598E+00     1.055E+00     2.146E-01     4.232E+00     1.444E-01     2.487E-01     4.393E+00     8.258E+00     2.360E+00     5.065E+00     3.700E+00     1.014E-06     1.878E-03     7.145E-01     4.553E-16     2.463E+01     3.948E+00     9.842E+01     7.677E-01     5.045E-01     1.185E-01     1.784E-01     1.789E+01     1.742E-03     9.450E+02     6.713E-02     1.912E+00     7.626E+01     3.427E+02     2.286E+01     1.466E+00     1.197E+01     3.188E+01     2.762E+00     5.794E-01     2.446E+01     4.933E+00     5.911E+01     3.461E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
LandR         2.334E-01     2.330E+00     3.576E+00     7.115E+01     1.214E+00     6.013E-01     1.455E+01     6.398E+00     2.582E+01     3.872E+01     1.046E+01     5.099E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
natrs         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.142E+00     4.114E+00     1.011E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
hhsld         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.002E+03     3.188E+02     1.786E+03     1.802E+02     6.357E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
gov           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.849E+02     2.577E+02     2.980E+01     2.952E+01     7.877E+01     0.000E+00
inv           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -6.357E+02    0.000E+00     0.000E+00     4.168E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.063E+03
depry         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.168E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
trdmg         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.128E+01
indtx         1.714E-02     4.915E-01     4.757E-01     5.416E+00     8.576E-02     3.994E-02     1.770E+00     2.410E-01     1.830E+00     2.408E+00     5.437E-01     9.921E-01     9.303E-02     1.733E-03     2.678E-01     4.915E-01     9.103E-02     8.227E-01     3.894E-01     7.343E-02     4.958E-02     6.920E-01     2.559E-03     1.842E-02     1.977E-01     3.439E-01     3.339E-01     4.362E-01     8.769E-02     1.129E-01     7.303E-01     6.694E-02     9.619E-01     2.385E+00     1.570E+00     2.193E+00     3.649E-01     3.281E-01     1.046E-01     3.116E-01     2.788E+00     6.029E-01     2.644E-01     1.368E-02     1.118E+00     1.424E-01     4.776E+00     1.747E+01     5.022E-01     9.179E+00     3.904E-01     9.454E-02     5.047E-02     5.463E-01     6.871E-01     5.898E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.248E+01     1.803E+01     1.203E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
prdtx         1.963E-02     4.790E-01     3.411E-01     5.802E+00     1.365E-01     4.102E-02     1.329E+00     3.486E-01     2.740E+00     2.806E+00     1.266E+00     1.556E+00     5.793E-02     5.932E-03     5.931E-01     1.141E+00     1.800E-01     1.810E+00     1.830E+00     8.833E-01     4.152E-01     5.703E+00     2.113E-02     1.960E-01     3.307E+00     2.497E+00     2.538E+00     2.324E+00     9.087E-01     1.635E-01     1.632E+00     4.461E+00     1.708E+00     1.125E+01     2.900E+00     1.525E+01     1.562E+00     1.429E+00     4.150E-01     6.712E-01     8.987E+00     7.328E-01     1.171E+02     3.996E-02     -3.536E+01    2.282E+01     1.771E+01     1.053E+01     6.315E-01     6.331E+00     4.149E+00     -5.132E+00    -1.846E+00    6.840E+00     1.197E+01     9.531E+00     -9.540E-07    0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
imptx         2.806E-01     0.000E+00     0.000E+00     9.743E-01     0.000E+00     0.000E+00     0.000E+00     2.169E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.663E-01     7.509E-02     2.133E+00     3.070E-01     3.246E-01     5.378E-01     3.706E-01     2.084E+00     6.888E-01     3.189E+00     8.241E-01     7.169E-01     2.193E-01     4.942E-02     4.802E-01     2.061E+00     2.054E+00     5.581E-03     2.646E-01     3.152E+00     3.494E+00     1.097E-01     8.361E-01     2.877E+00     1.206E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
exptx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.946E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.578E-01     3.362E+00     1.277E+00     7.872E-01     3.038E-01     4.836E+00     6.126E+00     2.654E+00     2.770E-01     5.028E+00     3.341E-01     1.230E+00     1.058E-01     2.224E-01     1.754E+00     7.377E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
dirtx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.877E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
