table sam0(s0,ss0) Billions of Current USD
              pdr           wht           gro           v_f           osd           c_b           pfb           ocr           ctl           oap           rmk           wol           frs           fsh           coa           oil           gas           omn           cmt           omt           vol           mil           pcr           sgr           ofd           b_t           tex           wap           lea           lum           ppp           p_c           crp           nmm           i_s           nfm           fmp           mvh           otn           ele           ome           omf           ely           gdt           wtr           cns           trd           otp           wtp           atp           cmn           ofi           isr           obs           ros           osg           dwe           UnSkil        Skill         Captl         LandR         natrs         hhsld         gov           inv           depry         trdmg         indtx         prdtx         imptx         exptx         dirtx         row
trd           2.669E-02     2.486E+00     1.282E+00     5.958E+00     3.379E-01     6.614E-04     2.951E+00     2.455E-01     2.691E-01     3.573E-01     8.748E-01     2.238E-01     1.629E-02     6.830E-02     9.880E-07     2.165E+01     1.421E+00     2.754E-05     1.746E+00     7.353E-02     1.350E-01     5.119E+00     6.510E-03     6.074E-03     5.654E+00     6.929E+00     8.703E-03     1.795E-03     1.969E-03     8.419E-02     4.699E-02     8.115E+00     1.449E+00     1.626E+01     4.910E-01     1.252E-12     4.941E-01     1.887E-02     2.934E+00     1.763E+00     3.016E-01     2.812E-01     9.391E+01     9.444E+01     4.323E+00     3.588E+02     1.065E+02     2.403E+02     1.633E+01     2.886E+01     4.801E+00     1.151E-02     6.949E-03     6.782E-01     4.308E+00     4.509E+01     2.684E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.348E+02     1.181E+00     5.075E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.067E+03
otp           1.183E-02     1.047E+00     5.663E-01     2.775E+00     1.578E-01     2.821E-04     1.261E+00     7.555E-02     1.319E-01     1.709E-01     4.346E-01     9.207E-02     7.293E-03     1.580E-02     1.136E-06     6.149E+02     2.195E+01     2.479E-04     2.784E-01     1.136E-02     2.259E-02     7.763E-01     1.099E-03     1.427E-03     9.110E-01     1.108E+00     2.277E-02     4.508E-03     5.292E-03     5.086E-03     5.532E-03     1.244E+01     1.121E+00     1.238E+01     2.722E-01     5.060E-13     1.742E-01     1.391E-02     1.964E+00     1.054E+00     8.890E-03     1.784E-02     7.453E+01     7.558E+01     4.242E+00     5.385E+02     8.019E+01     1.243E+02     1.480E+01     3.301E+01     1.776E+01     2.464E+00     9.399E-01     1.195E+02     7.068E+00     2.514E+01     6.172E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.799E+02     5.857E+00     0.000E+00     0.000E+00     2.407E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.862E+03
wtp           3.166E-03     1.566E-01     7.588E-02     3.361E-01     1.528E-02     3.604E-05     1.805E-01     1.113E-02     6.696E-03     1.280E-02     1.771E-02     9.122E-03     8.616E-04     6.122E-03     1.490E-07     1.004E+02     2.666E+00     1.758E-05     2.374E-02     4.136E-04     2.362E-03     3.733E-02     2.146E-04     1.075E-04     7.894E-02     5.873E-02     1.582E-03     3.487E-04     6.630E-04     3.619E-04     2.585E-04     2.161E+00     9.612E-02     1.379E+00     5.102E-02     6.636E-14     1.474E-02     1.332E-03     1.906E-01     1.417E-01     6.588E-04     2.960E-03     1.103E+01     5.830E+00     1.459E-01     3.193E+01     4.272E+00     3.402E+00     2.348E+01     9.134E-01     7.205E-01     4.666E-02     1.323E-02     7.913E+00     1.551E+00     1.655E+00     1.503E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.795E+01     2.208E+00     0.000E+00     0.000E+00     1.156E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.426E+02
atp           6.868E-04     1.385E-01     5.792E-02     2.757E-01     1.493E-02     7.112E-05     2.303E-01     5.029E-02     9.133E-03     8.461E-03     2.758E-02     3.775E-02     1.015E-03     1.199E-03     1.230E-07     1.432E+02     5.008E+00     4.146E-05     3.359E-02     2.531E-03     2.940E-03     1.846E-01     5.747E-05     2.697E-04     1.701E-01     2.243E-01     5.653E-03     1.317E-03     9.114E-04     7.250E-04     1.018E-03     9.631E-01     1.879E-01     1.033E+00     3.051E-02     6.875E-14     4.633E-02     3.899E-03     8.283E-01     5.882E-01     3.108E-03     1.972E-03     9.142E+00     1.256E+01     1.689E-01     5.222E+01     2.380E+01     3.482E+00     7.775E-01     1.470E+01     1.079E+01     9.549E-01     3.418E-01     5.665E+01     1.752E+01     9.102E+00     2.280E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.798E+01     1.584E+00     0.000E+00     0.000E+00     7.927E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.006E+03
cmn           1.546E-03     1.436E-01     7.386E-02     3.452E-01     1.942E-02     4.127E-05     1.711E-01     1.417E-02     1.555E-02     2.042E-02     5.033E-02     1.376E-02     9.418E-04     2.485E-01     8.500E-08     1.743E+01     1.159E+00     5.218E-04     3.377E-01     1.415E-02     2.583E-02     9.893E-01     1.237E-03     1.166E-03     1.098E+00     1.347E+00     4.668E-02     9.597E-03     1.060E-02     1.763E-02     3.050E-01     7.122E-01     5.261E-01     9.009E-01     1.422E-01     4.372E-13     2.490E-01     3.504E-03     5.468E-01     3.280E-01     1.099E-01     1.019E-01     1.820E+00     1.830E+00     8.506E-02     2.279E+01     1.197E+01     5.915E+00     5.246E-01     1.860E+00     2.551E+01     3.581E+00     1.423E+00     1.893E+01     4.581E+00     8.175E+01     1.874E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.071E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.932E+02
ofi           1.445E-02     4.893E-01     2.351E-01     1.615E+00     7.796E-02     3.177E-04     6.340E-01     6.724E-02     5.648E-02     8.472E-02     1.828E-01     8.320E-02     5.548E-03     8.290E-02     8.540E-07     2.101E+02     7.088E+00     6.868E-04     2.539E-01     1.047E-02     2.829E-02     7.011E-01     1.204E-03     2.161E-03     9.403E-01     1.118E+00     4.657E-01     6.964E-02     1.118E-01     1.250E-02     1.137E+00     8.317E-01     7.440E-01     6.713E-01     4.881E-01     7.716E-13     3.100E-01     4.480E-03     7.458E-01     4.928E-01     7.613E-02     6.024E-02     3.198E+00     3.916E+00     1.395E-01     2.199E+01     3.153E+01     8.440E+01     1.938E+01     2.452E+01     4.144E+00     3.285E+01     3.117E+00     3.547E+00     6.417E+00     2.362E+01     4.047E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.508E+01     1.881E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.194E+02
isr           2.220E-03     2.333E-01     1.412E-01     5.446E-01     2.792E-02     6.608E-05     3.484E-01     1.755E-02     2.708E-02     1.804E-02     8.878E-02     3.899E-02     1.307E-03     2.073E-02     1.250E-07     1.878E+01     7.243E-01     1.069E-04     5.283E-02     2.281E-03     3.980E-03     2.058E-01     2.285E-04     4.968E-04     3.003E-01     3.109E-01     5.466E-02     1.794E-02     1.158E-02     4.259E-03     2.093E-01     1.522E-01     7.811E-02     8.994E-02     5.090E-02     6.248E-14     3.612E-02     8.791E-04     1.229E-01     6.192E-02     1.010E-02     6.950E-03     5.290E-01     4.101E-01     3.131E-02     2.772E+00     6.409E+00     5.009E+01     2.907E+00     5.150E+00     3.167E-01     1.358E+00     8.788E+00     4.552E-01     1.829E+00     4.340E+00     6.797E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.114E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.506E+02
obs           2.677E-02     1.437E+00     8.382E-01     5.003E+00     2.354E-01     7.774E-04     2.413E+00     1.751E-01     1.672E-01     1.818E-01     5.413E-01     3.203E-01     1.255E-02     2.594E-03     9.510E-07     8.420E+01     2.919E+00     3.810E-03     1.289E+00     5.469E-02     1.256E-01     4.239E+00     5.805E-03     1.183E-02     6.202E+00     6.799E+00     1.152E-01     2.394E-02     2.619E-02     8.869E-02     7.738E-01     3.978E+01     5.846E+00     3.714E+00     6.782E-01     7.426E-13     6.566E-01     1.150E-02     1.790E+00     1.078E+00     8.887E-01     6.897E-01     3.777E+01     3.779E+01     1.731E+00     2.711E+02     2.084E+02     7.564E+01     5.754E+01     4.063E+01     4.671E+01     1.328E+00     3.649E-01     9.982E+01     1.834E+01     1.261E+02     2.728E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.659E+02     2.116E+01     1.016E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.292E+03
ros           4.590E-04     3.516E-02     1.821E-02     8.762E-02     4.725E-03     1.131E-05     4.113E-02     3.648E-03     3.822E-03     6.050E-03     1.285E-02     3.142E-03     2.384E-04     5.686E-03     1.401E-06     2.702E+01     9.433E-01     7.633E-04     5.414E-01     2.257E-02     4.101E-02     1.561E+00     1.991E-03     1.674E-03     1.706E+00     2.139E+00     3.480E-02     7.101E-03     7.851E-03     1.039E-02     2.107E-01     8.444E-02     8.933E-01     2.120E-01     4.348E-02     7.660E-14     3.021E-02     2.734E-03     4.046E-01     2.650E-01     4.649E-02     3.234E-02     2.587E+00     2.637E+00     1.204E-01     6.850E+00     5.517E+00     5.429E+00     5.731E-01     5.388E+00     1.064E+00     8.609E-02     4.310E-02     5.400E+01     7.877E+01     2.031E+02     2.801E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.160E+02     4.484E+01     9.046E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.742E+02
osg           4.951E-05     5.034E-03     2.423E-03     1.121E-02     6.638E-04     2.229E-06     5.580E-03     5.541E-04     9.593E-04     1.311E-03     2.942E-03     9.376E-04     4.556E-05     2.793E-04     2.500E-07     1.340E+01     8.914E-01     1.114E-04     1.141E-02     5.185E-04     9.977E-04     3.475E-02     4.485E-05     7.800E-05     4.078E-02     4.840E-02     6.032E-02     1.239E-02     1.368E-02     7.038E-04     5.776E-02     2.346E-02     6.574E-01     8.653E-02     2.059E-02     4.913E-14     1.494E-02     8.746E-04     1.330E-01     8.236E-02     9.595E-03     5.986E-03     3.741E+00     3.741E+00     1.721E-01     8.043E+00     5.502E-01     4.951E+00     8.355E-01     1.216E+00     2.318E-01     3.656E-03     5.005E-04     1.800E-01     1.622E+01     7.598E+01     6.638E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.961E+02     3.526E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.151E+03
dwe           3.000E-09     3.564E-06     6.000E-07     1.134E-05     6.900E-08     1.200E-08     1.144E-06     6.070E-07     1.046E-05     2.837E-05     6.999E-06     3.000E-08     2.000E-09     3.666E-06     6.941E-11     4.004E-04     3.261E-06     7.000E-09     1.197E-06     4.070E-07     8.420E-07     1.041E-05     9.100E-08     5.060E-07     1.443E-05     1.151E-05     1.315E-06     1.414E-06     4.710E-07     4.000E-07     1.535E-06     1.020E-04     9.255E-06     3.633E-06     1.142E-06     1.967E-18     3.050E-07     1.700E-08     3.770E-06     1.230E-07     1.780E-07     5.980E-07     8.548E-05     3.847E-05     2.034E-06     2.387E-04     4.580E-04     1.275E-04     2.441E-05     1.437E-05     4.198E-05     3.115E-06     5.110E-07     1.087E-04     3.556E-04     1.190E-03     3.415E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.105E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.108E+00
UnSkil        2.382E+00     1.462E+02     6.243E+01     5.221E+02     2.999E+01     8.184E-01     9.907E+01     3.333E+01     2.274E+01     5.881E+01     9.904E+01     9.031E+00     6.050E-02     9.254E+00     1.486E-06     9.729E+02     5.122E+01     5.625E-05     4.590E+00     4.965E-01     6.511E-01     1.679E+01     4.737E-02     8.928E-02     4.633E+01     2.998E+01     1.378E+00     2.802E-01     3.123E-01     2.056E-01     2.620E+00     9.091E+01     1.584E+01     1.289E+01     3.505E+00     1.000E-06     5.688E+00     2.619E-01     4.087E+01     2.330E+01     6.185E-01     4.448E-01     3.337E+02     3.354E+02     1.536E+01     4.646E+02     6.191E+01     3.030E+02     3.064E+01     5.545E+01     3.188E+01     1.668E+01     4.569E+00     1.380E+02     7.198E+01     4.758E+02     5.257E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.756E+03
Skill         4.119E-02     2.528E+00     1.080E+00     9.029E+00     5.186E-01     1.415E-02     1.713E+00     5.764E-01     3.933E-01     1.017E+00     1.713E+00     1.562E-01     1.046E-03     1.600E-01     2.900E-08     2.223E+02     8.898E+00     8.328E-06     6.200E-01     6.707E-02     1.419E-01     2.054E+00     8.294E-03     1.946E-02     1.010E+01     4.400E+00     1.932E-01     4.261E-02     4.421E-02     2.464E-02     5.215E-01     1.529E+01     4.084E+00     2.064E+00     4.916E-01     1.036E-12     1.019E+00     5.709E-02     8.910E+00     6.534E+00     1.734E-01     5.610E-02     1.396E+02     1.404E+02     6.429E+00     7.189E+01     1.025E+01     5.015E+01     5.071E+00     9.177E+00     2.827E+01     1.479E+01     4.051E+00     1.224E+02     6.383E+01     7.569E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.730E+03
Captl         4.846E-01     2.974E+01     1.270E+01     1.062E+02     6.101E+00     1.665E-01     2.016E+01     6.781E+00     4.627E+00     1.197E+01     2.015E+01     1.837E+00     1.885E+00     7.375E+00     7.440E-07     1.086E+04     5.461E+02     1.718E-02     1.415E+01     1.527E+00     9.694E-01     3.652E+01     2.698E-01     3.978E-01     1.025E+02     1.259E+02     3.055E+00     6.277E-01     6.934E-01     7.611E-01     9.195E+00     6.076E+02     3.490E+01     7.846E+01     1.525E+01     3.306E-11     1.240E+01     1.540E-01     2.403E+01     1.441E+01     3.675E+00     2.265E+00     2.558E+02     2.565E+02     1.174E+01     1.726E+03     1.006E+03     7.991E+02     1.064E+02     1.731E+02     2.950E+02     1.332E+02     2.882E+01     4.416E+02     1.373E+02     1.247E+03     9.506E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.934E+04
LandR         1.131E+00     6.940E+01     2.964E+01     2.479E+02     1.424E+01     3.885E-01     4.703E+01     1.582E+01     1.080E+01     2.792E+01     4.702E+01     4.287E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.155E+02
natrs         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.214E-05     5.413E+03     2.644E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.677E+03
hhsld         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.756E+03     1.730E+03     1.934E+04     5.155E+02     5.677E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.202E+04
gov           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.586E+00     6.180E+02     4.044E+02     1.050E-01     2.614E+03     3.638E+03
inv           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.570E+04     0.000E+00     0.000E+00     3.470E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -4.147E+03
depry         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.470E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.470E+03
trdmg         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.710E+02
indtx         -2.000E-09    1.499E-05     9.580E-07     3.400E-07     -1.100E-08    -4.600E-10    3.600E-08     1.600E-08     -1.100E-08    -1.600E-08    -1.086E-06    -7.000E-09    1.000E-08     3.000E-08     0.000E+00     -3.430E-05    -1.853E-06    3.632E-06     -1.493E-06    -1.370E-07    -3.100E-08    -7.050E-07    -5.000E-09    -4.000E-09    -1.134E-05    8.370E-07     4.570E-07     -9.100E-08    -5.020E-07    3.815E-02     1.381E-06     -8.830E-07    1.027E-04     3.272E-06     -1.564E-01    9.300E-02     1.687E-02     5.200E-08     -6.800E-08    3.800E-08     8.050E-03     -4.076E-02    -4.829E-05    2.070E-07     5.920E-07     -5.953E-05    -1.448E-05    2.724E+00     -9.368E-01    -4.273E+00    -2.131E-06    -2.018E-02    1.803E-02     -1.515E-06    1.115E-06     1.351E-05     -2.400E-10    0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -1.511E+00    5.626E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.586E+00
prdtx         3.752E-02     2.521E+00     6.650E-01     5.374E+00     5.554E-01     8.580E-03     1.169E+00     3.030E-01     2.937E-01     7.047E-01     1.598E+00     3.457E-01     1.589E-02     1.619E-01     1.959E-05     4.577E+02     5.019E+00     3.938E+00     2.231E-01     6.589E-02     1.597E-01     2.012E+00     1.021E-02     7.739E-02     2.992E+00     1.785E+00     2.142E-01     6.252E-02     6.098E-02     3.527E-03     5.416E-02     -1.953E-03    2.197E+00     1.677E-01     2.606E-01     3.896E-01     1.327E-01     5.264E-02     1.079E+00     6.962E-01     1.010E-02     5.260E-03     3.570E+01     6.888E+00     2.600E+00     2.557E+01     8.244E+00     1.488E+01     2.013E+00     3.410E+00     1.831E-04     7.898E-01     1.987E-01     3.733E+00     4.528E+00     1.611E+01     2.577E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.180E+02
imptx         1.413E-01     0.000E+00     0.000E+00     7.084E+00     9.256E-02     0.000E+00     0.000E+00     2.193E+00     0.000E+00     3.991E+00     0.000E+00     6.965E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.851E-01     1.961E+00     9.220E+00     4.720E-01     1.011E+01     2.334E-01     1.006E+00     1.389E+01     1.268E+01     3.183E+01     3.607E+01     8.560E+00     1.295E+01     1.130E+01     1.150E+01     4.276E+01     3.225E+01     2.354E+01     1.064E+00     2.652E+01     7.782E+00     1.016E+00     1.656E+01     5.018E+01     2.683E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.044E+02
exptx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.616E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -9.700E-07    0.000E+00     7.936E-03     1.480E-07     0.000E+00     0.000E+00     2.640E-07     -6.236E-02    -3.481E-02    1.607E-02     1.023E-06     0.000E+00     0.000E+00     -4.146E-03    2.070E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.050E-01
dirtx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.614E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.614E+03
