table sam0(s0,ss0) Billions of Current USD	
              pdr           wht           gro           v_f           osd           c_b           pfb           ocr           ctl           oap           rmk           wol           frs           fsh           coa           oil           gas           omn           cmt           omt           vol           mil           pcr           sgr           ofd           b_t           tex           wap           lea           lum           ppp           p_c           crp           nmm           i_s           nfm           fmp           mvh           otn           ele           ome           omf           ely           gdt           wtr           cns           trd           otp           wtp           atp           cmn           ofi           isr           obs           ros           osg           dwe           UnSkil        Skill         Captl         LandR         natrs         hhsld         gov           inv           depry         trdmg         indtx         prdtx         imptx         exptx         dirtx         row
otp           2.738E+00     7.795E+01     3.437E+01     8.698E+01     1.352E+00     3.152E-01     1.493E+01     4.614E-01     7.812E+01     6.828E+01     7.304E+01     9.519E+00     2.037E+00     2.836E+01     4.448E+02     2.159E+03     5.141E+02     1.140E+03     7.247E+02     1.677E+02     2.090E+01     9.755E+02     2.820E+01     2.679E+00     7.421E+02     1.164E+02     1.976E+01     2.271E+00     9.398E-01     1.194E+02     1.135E+01     1.991E+01     1.460E+02     5.235E+02     1.895E+01     3.498E+01     4.866E+01     1.095E+00     2.308E+01     5.762E+01     1.050E+02     3.804E+00     1.253E+02     1.066E+02     6.974E+00     1.167E+04     1.634E+02     5.734E+03     1.863E+02     5.374E+02     1.316E+02     3.099E+01     2.428E-03     4.457E+02     6.836E+01     2.763E+02     5.483E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.676E+03     3.420E+02     0.000E+00     0.000E+00     1.576E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.557E+02
wtp           3.918E-01     1.143E+01     4.236E+00     7.018E+00     1.067E-01     3.154E-02     2.017E+00     4.233E-02     3.819E+00     4.870E+00     2.864E+00     8.144E-01     2.069E-01     9.528E+00     5.703E+01     3.099E+02     6.049E+01     5.393E+01     5.935E+01     5.347E+00     2.153E+00     4.578E+01     5.480E+00     1.510E-01     5.664E+01     5.884E+00     1.232E+00     1.146E-01     6.708E-02     7.693E+00     5.179E-01     2.801E+00     1.247E+01     4.428E+01     3.388E+00     4.177E+00     3.908E+00     1.009E-01     2.107E+00     7.662E+00     7.434E+00     6.126E-01     1.819E+01     8.098E+00     2.663E-01     5.418E+02     7.829E+00     1.587E+02     2.095E+02     1.526E+01     5.102E+00     5.297E-01     3.186E-05     2.795E+01     1.473E+01     1.829E+01     1.321E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.277E+01     1.250E+02     0.000E+00     0.000E+00     1.150E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.256E+01
atp           5.919E-02     6.651E+00     1.630E+00     3.141E+00     9.489E-02     3.725E-02     1.418E+00     2.791E-01     1.998E+00     2.112E+00     1.565E+00     1.525E+00     1.562E-01     1.824E+00     5.179E+01     3.399E+02     6.800E+01     1.163E+02     5.253E+01     2.920E+01     1.816E+00     1.664E+02     4.906E-01     1.992E-01     7.144E+01     1.421E+01     3.152E+00     4.878E-01     1.225E-01     1.120E+01     1.358E+00     4.651E-01     1.213E+01     1.651E+01     1.273E+00     2.721E+00     5.723E+00     2.109E-01     7.439E+00     2.538E+01     2.271E+01     2.043E-01     7.494E+00     8.533E+00     2.457E-01     5.504E+02     3.421E+01     1.475E+02     1.455E+01     2.339E+02     6.182E+01     8.914E+00     6.400E-04     1.743E+02     1.453E+02     8.417E+01     1.915E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.929E+02     8.893E+01     0.000E+00     0.000E+00     8.680E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.269E+02
cmn           7.434E-02     1.473E+01     4.632E+00     6.786E+00     1.670E-01     6.355E-02     3.082E+00     5.734E-02     8.528E+00     4.389E+00     6.000E+00     3.555E+00     1.962E-01     5.727E+00     3.589E+01     3.180E+02     5.867E+01     1.705E+02     7.962E+01     2.638E+01     1.515E+00     1.252E+02     6.683E-01     1.784E-01     6.750E+01     1.324E+01     4.153E+00     7.031E-01     2.396E-01     1.055E+01     2.068E+00     7.365E-01     2.270E+01     3.109E+01     1.395E+00     3.330E+00     9.815E+00     1.129E-01     4.392E+00     2.189E+01     3.259E+01     5.317E-01     1.228E+01     9.778E+00     1.440E+00     2.603E+03     1.484E+02     5.712E+02     2.154E+01     6.140E+01     1.800E+03     5.565E+01     4.775E-03     9.623E+02     3.406E+01     2.431E+02     1.791E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.967E+03     2.824E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.192E+02
ofi           2.712E+00     8.504E+01     3.499E+01     8.279E+01     1.334E+00     3.609E-01     1.699E+01     6.680E-01     7.013E+01     5.909E+01     6.275E+01     1.356E+01     1.664E+00     1.794E-01     2.108E+02     1.332E+03     2.035E+02     1.962E+02     4.632E+01     1.162E+01     1.356E+00     6.718E+01     1.766E+00     1.667E-01     4.883E+01     3.367E+00     7.103E-02     7.588E-01     4.384E-03     8.840E-03     1.506E+00     1.111E-01     2.647E+00     4.706E-02     4.838E+01     8.739E+01     1.789E-02     7.520E-04     2.731E+00     5.132E-01     5.707E+00     2.090E-01     5.164E+00     4.191E+00     4.146E-02     2.623E+00     4.201E+01     8.849E+02     8.125E+01     7.726E+01     2.980E+02     7.709E+02     1.670E-02     8.388E+01     4.586E+01     6.315E+02     3.526E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.071E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.515E+01
isr           3.400E-01     6.626E+00     3.053E+00     8.440E+00     1.134E-01     3.919E-02     1.699E+00     6.181E-02     4.866E+00     2.978E+00     3.915E+00     2.331E+00     5.534E+00     6.844E-01     1.567E-02     7.570E+00     1.377E+00     3.342E-02     5.442E-03     1.956E-03     2.934E-04     1.135E-02     1.110E-04     1.097E-04     1.315E-02     4.615E-03     2.492E-03     9.227E-04     6.694E-04     1.834E-03     3.660E-03     1.949E-02     6.429E-03     5.609E-03     1.017E-02     2.285E-02     2.177E-03     1.065E-04     2.832E-03     7.991E-03     4.754E-03     4.807E-04     2.128E-02     1.499E-02     4.072E-03     1.512E-01     7.304E+00     1.216E+02     3.265E+00     5.930E+00     7.142E+00     1.679E+01     5.903E-02     3.420E+01     1.297E+01     8.927E+00     6.530E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.223E+01     1.963E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.814E+01
obs           5.793E+00     1.678E+02     7.025E+01     1.703E+02     2.666E+00     7.497E-01     3.485E+01     1.351E+00     1.363E+02     1.110E+02     1.205E+02     3.115E+01     4.213E+01     2.111E+00     2.138E+00     5.853E+03     6.609E+02     6.918E+02     1.237E+02     3.133E+01     3.893E+00     1.861E+02     4.800E+00     4.897E-01     1.454E+02     5.303E+02     8.630E-01     3.074E+00     1.161E-02     3.804E-01     9.922E+01     3.271E+00     5.289E+01     1.812E+01     7.689E+01     1.388E+02     2.396E-01     8.161E-01     3.739E+01     1.057E+02     5.458E+01     4.319E+01     7.183E+01     5.843E+01     1.616E+01     7.959E+01     1.137E+02     1.371E+03     1.775E+02     1.484E+02     3.932E+02     4.854E+02     4.564E-02     3.915E+03     2.083E+02     1.725E+03     2.274E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.606E+02     9.018E+01     1.880E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.560E+02
ros           3.986E-02     1.289E+00     5.233E-01     1.220E+00     1.996E-02     5.211E-03     2.483E-01     9.971E-03     1.079E+00     9.500E-01     9.815E-01     1.761E-01     6.129E-01     8.615E-01     3.072E-02     1.157E+02     3.012E+01     9.391E-02     4.975E+00     1.245E+00     1.424E-01     7.136E+00     1.891E-01     1.736E-02     5.062E+00     2.733E-02     1.200E-02     1.096E+00     2.718E-03     4.490E-03     2.131E-02     8.530E-02     2.279E-02     3.007E-02     2.911E-02     5.791E-02     1.182E-02     4.797E-02     1.241E+00     3.398E+00     1.185E+01     4.959E-03     7.026E+00     5.737E+00     1.193E+00     5.804E+01     2.314E+01     1.451E+02     7.024E+00     5.162E+01     2.316E+02     2.907E-01     4.992E-03     7.097E+01     4.926E+02     1.934E+02     2.571E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.850E+03     1.071E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.337E+02
osg           3.243E-01     9.912E+00     4.101E+00     9.778E+00     1.560E-01     4.275E-02     2.006E+00     7.851E-02     8.164E+00     6.788E+00     7.261E+00     1.669E+00     3.383E+01     4.182E+00     2.790E-02     1.233E+02     2.734E+01     2.781E+00     2.308E+01     5.770E+00     6.593E-01     3.308E+01     8.757E-01     8.030E-02     2.345E+01     7.251E+00     1.834E-01     8.265E-01     1.349E-03     1.381E-01     5.408E-02     1.630E+01     1.233E+00     6.701E+00     3.150E+01     5.692E+01     7.633E-03     3.998E-01     7.244E+00     2.034E+00     2.001E+01     2.425E-02     4.671E+00     3.776E+00     3.999E+01     2.161E+01     3.008E+01     1.244E+02     5.382E+01     1.203E+02     1.402E+02     1.194E+00     2.398E-03     3.416E+01     5.819E+01     3.097E+02     6.190E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.419E+03     9.898E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.445E+02
dwe           5.200E-08     2.159E-05     4.758E-06     3.175E-05     3.200E-08     9.700E-08     2.369E-06     3.140E-07     6.240E-04     3.867E-04     6.997E-05     2.590E-07     1.590E-07     6.707E-05     7.110E-06     5.393E-04     1.773E-05     3.962E-04     6.422E-05     2.179E-05     2.200E-06     9.998E-05     5.107E-06     1.076E-06     8.670E-05     3.440E-05     6.279E-05     9.781E-05     3.163E-05     5.373E-05     5.477E-05     1.196E-04     9.754E-05     3.247E-05     1.470E-04     1.972E-04     9.461E-06     6.180E-07     4.023E-05     6.924E-06     1.856E-05     5.946E-06     1.684E-04     6.109E-05     7.199E-06     1.273E-03     1.292E-03     2.715E-03     1.866E-04     9.787E-05     6.609E-04     7.109E-05     2.408E-06     1.287E-03     2.473E-03     4.146E-03     3.161E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.289E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
UnSkil        1.778E+01     4.697E+02     1.533E+02     6.503E+02     8.758E+00     3.655E+00     3.042E+01     1.224E+01     5.204E+02     5.327E+02     5.386E+02     2.746E+01     7.141E+01     6.034E+01     4.024E+02     1.449E+03     3.420E+02     1.120E+03     1.268E+02     1.053E+02     1.074E+01     3.021E+02     9.603E+00     4.193E+00     4.435E+02     1.452E+02     6.232E+01     8.885E+01     1.364E+01     7.968E+01     3.019E+02     1.272E+02     3.662E+02     5.204E+02     7.389E+02     1.297E+03     1.796E+02     9.087E+00     4.388E+02     5.682E+02     5.341E+02     3.975E+01     9.133E+02     7.450E+02     1.852E+02     3.466E+03     5.785E+02     1.093E+04     4.826E+02     7.322E+02     1.238E+03     5.112E+02     8.923E+01     2.536E+03     8.901E+02     2.202E+03     7.092E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
Skill         3.075E-01     8.124E+00     2.651E+00     1.125E+01     1.515E-01     6.321E-02     5.261E-01     2.117E-01     9.000E+00     9.212E+00     9.314E+00     4.749E-01     1.235E+00     1.044E+00     2.890E+01     3.311E+02     5.941E+01     1.689E+02     1.713E+01     1.422E+01     2.341E+00     3.696E+01     1.681E+00     9.142E-01     9.669E+01     2.131E+01     8.740E+00     1.351E+01     1.930E+00     9.547E+00     6.009E+01     2.139E+01     9.442E+01     8.332E+01     1.036E+02     2.252E+02     3.219E+01     1.981E+00     9.567E+01     1.593E+02     1.498E+02     5.013E+00     3.822E+02     3.117E+02     7.750E+01     5.362E+02     9.575E+01     1.809E+03     7.987E+01     1.212E+02     1.098E+03     4.533E+02     7.912E+01     2.249E+03     7.894E+02     3.503E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
Captl         3.618E+00     9.557E+01     3.118E+01     1.323E+02     1.782E+00     7.436E-01     6.189E+00     2.491E+00     1.059E+02     1.084E+02     1.096E+02     5.587E+00     8.607E+01     2.497E+02     8.841E+01     4.406E+03     9.204E+02     1.094E+03     3.799E+02     1.677E+02     1.069E+01     4.840E+02     3.547E+01     1.037E+01     6.812E+02     1.258E+02     1.080E+02     1.385E+01     4.788E+01     6.753E+01     2.281E+02     2.721E+02     3.628E+02     2.302E+02     6.347E+02     1.147E+03     1.607E+02     4.969E+00     3.334E+01     4.336E+02     1.062E+02     9.043E+00     7.807E+02     6.359E+02     8.373E+01     3.315E+03     1.605E+03     4.184E+03     2.433E+02     3.318E+02     2.288E+03     2.564E+03     7.794E+01     3.463E+03     6.704E+02     1.555E+03     7.921E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
LandR         8.442E+00     2.230E+02     7.276E+01     3.087E+02     4.158E+00     1.735E+00     1.444E+01     5.812E+00     2.471E+02     2.529E+02     2.557E+02     1.304E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
natrs         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.003E+02     5.630E+03     1.113E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
hhsld         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.842E+04     1.348E+04     3.501E+04     1.408E+03     7.243E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
gov           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.197E+02     6.896E+03     2.172E+03     -7.761E-02    3.279E+03     0.000E+00
inv           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.767E+04     0.000E+00     0.000E+00     1.149E+04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -5.039E+03
depry         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.149E+04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
trdmg         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.675E+03
indtx         -8.940E-07    -7.697E-06    2.280E-07     2.139E-06     -2.100E-07    1.100E-08     -4.402E-06    -6.300E-08    0.000E+00     -1.387E-06    -1.041E-05    -1.730E-06    2.000E-09     4.430E-07     1.821E-06     4.686E-05     -4.799E-05    1.342E-02     -1.503E-03    -3.181E-04    1.912E-06     4.118E-03     -2.102E-04    -4.000E-08    1.955E-02     -1.717E-06    3.140E-07     2.900E-08     -1.800E-07    3.000E-09     -3.102E-02    7.576E-05     -4.350E-03    -8.512E-03    1.237E-02     -7.713E-03    -6.510E-07    -1.010E-06    -4.960E-07    -2.910E-05    -1.839E-06    -7.100E-07    2.450E-01     -3.841E-05    1.721E-06     -1.068E-05    4.974E-03     9.890E+00     -2.210E+00    -6.236E+00    3.383E+01     -3.000E-08    0.000E+00     -1.420E-02    8.157E-02     -3.346E-02    0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.841E+02     1.256E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
prdtx         2.164E+00     4.795E+01     1.614E+01     4.935E+01     8.604E-01     2.416E-01     7.001E+00     5.744E-01     5.815E+01     3.304E+01     5.408E+01     9.239E+00     1.671E+01     4.019E+00     0.000E+00     -3.906E-03    9.766E-04     1.094E+02     7.558E+01     2.550E+01     3.822E+00     1.345E+02     4.079E+00     8.059E-01     1.101E+02     6.107E+01     1.236E+02     3.318E+00     5.281E-01     3.823E-01     4.995E+01     0.000E+00     1.792E+02     1.447E+02     7.722E+01     1.087E+02     3.169E+00     7.513E-01     4.040E+00     6.824E-01     2.779E+01     9.288E+00     1.465E-03     2.441E-03     6.264E+01     6.062E+02     6.043E+02     6.647E+02     4.310E+01     6.128E+01     2.015E+02     5.853E+02     4.755E-01     7.418E+02     8.004E+02     9.668E+02     1.907E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
imptx         0.000E+00     2.792E-02     9.842E-01     1.576E+01     1.614E+00     0.000E+00     1.496E-03     4.597E+00     1.302E-01     1.784E+00     0.000E+00     0.000E+00     1.635E+00     3.453E-02     6.723E-01     3.445E+01     4.508E+01     7.124E+00     5.224E+00     2.268E+01     2.239E+01     4.377E+01     1.202E+00     2.165E+01     1.388E+02     1.896E+02     1.102E+02     4.369E+01     3.482E+01     1.350E+02     3.131E+01     6.309E+01     2.429E+02     1.264E+02     1.633E+02     1.114E+01     1.717E+02     1.112E+02     1.048E+02     1.720E+01     2.185E+02     2.228E+01     4.980E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
exptx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -1.840E-01    1.060E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.031E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.753E-05     0.000E+00     3.685E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.150E-07     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
dirtx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.279E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
row           0.000E+00     5.584E-01     2.004E+01     1.025E+02     3.265E+01     0.000E+00     5.243E+01     1.223E+02     7.352E+00     2.676E+01     0.000E+00     0.000E+00     1.175E+01     6.696E-01     1.345E+01     6.900E+02     9.015E+02     1.462E+02     3.537E+01     9.223E+01     1.345E+02     2.861E+02     6.356E+00     7.964E+01     9.168E+02     3.494E+02     1.017E+03     8.407E+02     2.235E+02     9.729E+02     6.293E+02     1.357E+03     3.457E+03     1.393E+03     2.227E+03     4.095E+02     1.404E+03     2.928E+03     1.403E+03     1.304E+03     7.508E+03     3.412E+02     1.617E+02     0.000E+00     4.109E+00     4.616E+03     2.057E+02     4.491E+02     3.503E+01     3.962E+02     1.484E+02     3.519E+02     2.080E+02     3.431E+03     1.877E+02     3.746E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.201E+04
;
