table sam0(s0,ss0) Billions of Current USD
              pdr           wht           gro           v_f           osd           c_b           pfb           ocr           ctl           oap           rmk           wol           frs           fsh           coa           oil           gas           omn           cmt           omt           vol           mil           pcr           sgr           ofd           b_t           tex           wap           lea           lum           ppp           p_c           crp           nmm           i_s           nfm           fmp           mvh           otn           ele           ome           omf           ely           gdt           wtr           cns           trd           otp           wtp           atp           cmn           ofi           isr           obs           ros           osg           dwe           UnSkil        Skill         Captl         LandR         natrs         hhsld         gov           inv           depry         trdmg         indtx         prdtx         imptx         exptx         dirtx         row
trd           5.423E-02     4.892E+01     2.065E+01     6.779E+01     3.486E+00     5.876E+00     1.864E+01     5.759E+00     1.194E+01     1.305E+01     5.643E+00     7.593E+01     7.234E+00     1.079E+01     5.643E-02     6.584E-01     4.111E-02     1.097E+02     1.125E+02     2.153E+01     2.920E+01     3.453E+01     4.215E-01     1.278E+02     5.118E+02     6.752E+01     1.210E+02     1.803E+02     9.663E+00     5.158E+01     3.118E+02     8.233E-01     5.379E+02     7.550E+01     7.454E+01     1.021E+02     1.252E+02     1.005E+02     5.080E+01     1.829E+02     2.454E+02     6.240E+01     1.399E+00     6.715E-05     6.176E-03     3.304E+02     1.676E+02     1.845E+02     1.504E+01     2.584E+01     2.028E+01     1.799E+01     8.588E+00     1.290E+02     1.810E+02     1.098E+03     2.384E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.535E+03     3.127E+00     1.429E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.244E+02
otp           5.471E-02     4.099E+01     2.025E+01     4.899E+01     3.226E+00     5.205E+00     2.034E+01     2.359E+00     7.152E+00     7.600E+00     3.417E+00     6.893E+01     4.962E+00     4.767E+00     5.277E-02     1.724E-01     2.449E-02     1.130E+02     6.221E+01     1.138E+01     1.253E+01     1.810E+01     2.792E-01     4.753E+01     1.677E+02     2.138E+01     4.685E+01     4.079E+01     3.118E+00     2.907E+01     5.868E+01     4.824E-01     2.240E+02     1.143E+02     4.918E+01     1.748E+01     5.152E+01     2.475E+01     1.525E+01     5.013E+01     6.838E+01     3.690E+01     3.955E+00     1.597E-04     8.578E-03     3.591E+02     3.789E+02     2.205E+02     2.178E+01     7.137E+01     3.455E+01     3.504E+01     1.582E+01     1.429E+02     2.695E+01     1.117E+03     2.076E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.873E+03     6.167E+01     7.183E+01     0.000E+00     8.604E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.499E+03
wtp           1.255E-02     6.095E+00     2.653E+00     4.895E+00     3.089E-01     5.950E-01     2.874E+00     3.376E-01     3.654E-01     5.690E-01     1.403E-01     6.126E+00     5.772E-01     1.739E+00     7.511E-03     3.068E-02     3.031E-03     6.782E+00     5.298E+00     4.128E-01     1.339E+00     8.742E-01     5.566E-02     3.106E+00     1.371E+01     1.123E+00     3.170E+00     2.779E+00     3.433E-01     2.047E+00     2.758E+00     7.269E-02     1.934E+01     1.141E+01     9.048E+00     2.253E+00     4.288E+00     2.346E+00     1.468E+00     6.744E+00     5.042E+00     6.109E+00     5.880E-01     1.229E-05     3.744E-04     1.924E+01     1.959E+01     6.164E+00     3.372E+01     2.056E+00     1.374E+00     6.816E-01     2.305E-01     9.204E+00     5.860E+00     7.572E+01     5.377E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.191E+01     1.961E+01     1.105E+01     0.000E+00     6.600E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.970E+01
atp           2.821E-03     5.538E+00     1.757E+00     3.158E+00     3.310E-01     9.202E-01     2.856E+00     1.574E+00     5.362E-01     4.017E-01     2.541E-01     1.259E+01     6.456E-01     3.343E-01     1.059E-02     5.215E-02     7.452E-03     1.530E+01     7.310E+00     2.511E+00     1.559E+00     4.181E+00     1.133E-02     5.132E+00     2.229E+01     3.613E+00     1.042E+01     1.083E+01     5.010E-01     3.938E+00     1.095E+01     1.998E-02     2.954E+01     6.747E+00     4.268E+00     2.081E+00     9.688E+00     5.898E+00     6.129E+00     2.672E+01     2.024E+01     3.830E+00     3.821E-01     1.271E-05     2.865E-04     2.517E+01     1.020E+02     5.957E+00     1.673E+00     3.233E+01     1.965E+01     1.287E+01     5.241E+00     6.429E+01     6.498E+01     4.022E+02     2.005E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.207E+02     1.478E+01     2.194E+01     0.000E+00     8.882E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.359E+02
cmn           2.604E-06     3.059E+01     1.301E+01     1.787E+01     8.853E-01     1.320E+00     2.046E+00     1.565E+00     5.081E-01     5.339E-01     2.403E-01     7.019E+00     1.175E+00     3.842E-01     3.239E-03     4.144E-02     4.330E-03     4.526E+00     4.698E+00     8.983E-01     1.293E+00     1.461E+00     2.227E-02     4.113E+00     1.474E+01     1.774E+00     3.925E+00     2.023E+00     9.939E-02     1.799E+00     3.170E+01     1.039E-01     1.849E+01     4.592E+01     4.462E+00     5.805E+00     1.284E+01     3.704E+00     4.362E+00     2.866E+01     3.113E+01     3.840E+00     1.688E-01     1.430E-05     1.277E-03     1.622E+01     5.842E+01     1.483E+01     1.654E+00     5.980E+00     7.652E+01     1.671E+01     4.693E+00     6.376E+01     1.326E+01     1.402E+02     5.577E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.217E+02     8.423E+01     6.223E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.067E+02
ofi           1.687E-02     2.555E+01     1.447E+01     3.156E+01     1.315E+00     1.703E+00     2.990E+00     2.535E+00     8.606E-01     9.365E-01     4.093E-01     9.056E+00     1.441E+00     1.765E+00     4.035E-03     7.568E-02     6.998E-03     2.037E+01     7.998E+00     1.535E+00     3.924E+00     2.466E+00     9.729E-02     1.360E+01     4.854E+01     5.508E+00     1.797E+01     6.517E+00     2.297E-01     3.900E+00     5.123E+01     3.680E-01     5.759E+01     1.054E+02     2.892E+01     1.780E+01     3.849E+01     8.058E+00     9.178E+00     5.834E+01     9.406E+01     5.157E+00     5.996E-01     1.803E-04     4.800E-03     4.968E+01     9.912E+01     2.838E+01     7.314E+00     8.172E+00     9.664E+00     8.343E+01     8.456E+00     5.918E+01     8.589E+00     5.053E+01     1.693E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.883E+01     5.354E-01     9.325E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.200E+01
isr           4.755E-03     1.534E+01     8.220E+00     5.622E+00     8.411E-01     1.275E+00     2.970E+00     6.649E-01     2.170E-01     2.108E-01     1.041E-01     1.148E+01     3.260E-01     3.563E-01     1.629E-03     2.121E-02     2.333E-03     5.395E+00     1.909E+00     3.643E-01     1.501E+00     6.099E-01     2.090E-02     2.859E+00     9.503E+00     1.190E+00     4.167E+00     2.156E+00     5.755E-02     9.591E-01     6.627E+00     1.248E-01     1.142E+01     2.615E+01     3.571E+00     2.430E+00     4.678E+00     1.152E+00     1.083E+00     2.181E+01     4.142E+01     7.835E-01     1.311E-01     1.242E-05     7.020E-04     1.477E+01     7.946E+00     2.473E+01     1.682E+00     2.349E+00     1.314E+00     8.282E+00     5.248E+00     1.078E+01     1.012E+00     1.584E+01     1.936E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.915E+01     0.000E+00     5.106E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.265E+02
obs           3.500E-02     8.867E+01     3.887E+01     6.983E+01     2.295E+00     3.442E+00     3.842E+00     5.420E+00     2.395E+00     2.362E+00     1.148E+00     1.353E+01     2.506E+00     3.771E+00     3.043E-02     1.664E-01     1.023E-02     7.891E+01     2.112E+01     4.042E+00     8.635E+00     6.776E+00     7.980E-02     3.325E+01     1.521E+02     1.652E+01     1.478E+01     1.346E+01     4.133E-01     5.048E+00     1.319E+02     5.789E-01     1.356E+02     1.881E+02     5.717E+01     6.138E+01     9.770E+01     1.537E+01     1.692E+01     3.698E+02     3.118E+02     1.192E+01     1.612E+00     2.041E-04     7.292E-03     2.313E+02     3.113E+02     1.416E+02     4.302E+01     4.782E+01     3.176E+01     5.592E+01     1.859E+01     4.040E+02     3.251E+01     3.751E+02     7.412E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.132E+01     6.127E+02     5.367E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.109E+03
ros           6.255E-05     3.218E+00     1.534E+00     5.026E+00     2.188E-01     1.005E-01     3.664E-02     5.514E-01     2.746E-01     3.005E-01     1.306E-01     1.470E+00     3.830E-01     9.159E-01     1.089E-03     4.940E-03     7.776E-04     6.912E+00     2.563E+00     4.923E-01     5.857E-01     7.954E-01     2.618E-02     2.310E+00     1.437E+01     1.566E+00     9.134E+00     4.202E+00     1.110E-01     1.370E+00     2.680E+01     1.058E-01     2.420E+01     3.680E+01     1.221E+01     4.525E+00     1.427E+01     2.517E+00     2.567E+00     1.625E+01     6.277E+01     1.621E+00     7.513E-02     9.219E-06     3.441E-04     3.941E+01     4.346E+01     4.164E+00     6.036E-01     5.149E+00     1.115E+01     1.433E+01     6.756E+00     3.012E+01     2.653E+01     5.916E+02     1.735E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.555E+02     3.474E+02     3.891E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.637E+01
osg           5.207E-02     1.738E+02     8.139E+01     2.441E+02     1.916E+01     2.104E+01     4.890E+01     1.658E+01     7.741E+00     8.461E+00     3.650E+00     4.454E+01     3.563E+01     1.019E+01     3.334E-02     1.989E-01     2.675E-02     2.132E+02     7.312E+01     1.399E+01     1.857E+01     2.242E+01     3.468E-01     9.129E+01     3.373E+02     6.706E+01     5.268E+01     3.028E+01     1.118E+00     2.035E+01     1.495E+02     2.718E-01     5.370E+02     3.178E+02     6.681E+01     5.104E+01     7.675E+01     2.391E+01     8.288E+00     3.033E+02     1.390E+02     6.194E+01     4.939E+00     3.600E-05     1.393E-03     4.739E+02     1.492E+03     4.336E+02     7.444E+01     8.494E+01     2.384E+02     2.230E+02     6.726E+01     8.363E+02     2.354E+02     8.730E+03     1.382E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.118E+03     1.292E+04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.707E+03
dwe           2.000E-09     2.454E-05     7.161E-06     4.500E-05     1.600E-07     1.789E-06     3.788E-06     3.354E-06     1.735E-04     2.232E-04     1.235E-05     1.237E-06     2.570E-07     5.843E-05     3.000E-09     1.610E-07     3.000E-09     1.984E-04     4.646E-05     2.147E-05     7.842E-06     2.181E-05     1.651E-06     7.618E-05     1.426E-04     3.642E-05     2.836E-04     2.336E-03     3.361E-04     1.068E-04     1.031E-04     1.488E-05     3.845E-04     5.311E-05     4.711E-05     2.383E-05     2.006E-05     1.198E-05     2.403E-05     5.561E-06     4.313E-05     6.178E-05     6.108E-05     5.900E-08     1.459E-06     3.569E-03     1.124E-02     3.503E-04     7.057E-05     3.707E-05     9.680E-05     1.740E-05     4.247E-06     3.465E-03     1.175E-03     1.926E-02     8.621E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.375E+03     1.624E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
UnSkil        2.326E+00     1.476E+03     6.636E+02     1.807E+03     1.148E+02     1.105E+02     2.448E+02     1.432E+02     4.696E+02     5.045E+02     2.603E+02     2.579E+02     1.934E+02     1.031E+02     2.745E-01     4.331E-01     2.310E-02     7.993E+02     5.099E+02     3.159E+02     2.139E+01     3.161E+02     1.344E+01     1.370E+02     5.893E+02     1.372E+02     3.181E+02     1.139E+03     9.296E+02     3.719E+02     3.217E+02     1.046E+02     8.658E+02     5.522E+02     1.466E+02     5.501E+01     4.035E+02     1.310E+02     2.035E+02     3.688E+02     6.066E+02     2.962E+02     3.063E+02     6.691E-01     3.670E+01     2.602E+03     3.521E+03     2.453E+03     3.094E+02     5.656E+02     2.173E+02     2.152E+02     1.213E+02     5.890E+02     2.670E+02     4.357E+03     4.826E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
Skill         2.349E-02     1.491E+01     6.703E+00     1.826E+01     1.159E+00     1.116E+00     2.472E+00     1.446E+00     4.744E+00     5.096E+00     2.630E+00     2.605E+00     1.954E+00     1.041E+00     3.152E-02     8.558E-02     3.330E-03     1.184E+02     9.425E+01     5.839E+01     4.696E+00     5.492E+01     2.598E+00     3.006E+01     1.294E+02     1.960E+01     5.135E+01     1.627E+02     1.451E+02     4.833E+01     6.173E+01     2.220E+01     1.875E+02     9.592E+01     2.547E+01     1.040E+01     7.288E+01     2.495E+01     3.875E+01     8.262E+01     1.359E+02     3.811E+01     1.557E+02     3.401E-01     1.865E+01     4.737E+02     7.728E+02     5.386E+02     6.792E+01     1.241E+02     1.574E+02     1.558E+02     8.780E+01     4.265E+02     1.933E+02     6.674E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
Captl         1.319E+00     8.368E+02     3.763E+02     1.025E+03     6.508E+01     6.267E+01     1.388E+02     8.118E+01     2.663E+02     2.861E+02     1.476E+02     1.462E+02     1.198E+02     2.534E+02     1.064E-01     1.572E+00     7.422E-02     1.184E+03     6.489E+02     2.248E+02     2.199E+01     2.221E+02     2.845E+01     1.949E+02     5.565E+02     1.541E+02     1.749E+02     5.966E+02     4.415E+02     1.666E+02     2.125E+02     2.785E+02     9.889E+02     4.603E+02     1.667E+02     5.869E+01     2.236E+02     8.125E+01     6.780E+01     2.772E+02     5.096E+02     1.816E+02     1.252E+03     4.700E+00     6.776E+01     1.648E+03     1.916E+03     1.395E+03     2.316E+02     3.807E+02     3.607E+02     1.979E+02     3.343E+01     1.436E+03     3.385E+02     3.238E+03     2.054E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
LandR         4.533E-01     2.877E+02     1.294E+02     3.523E+02     2.237E+01     2.154E+01     4.771E+01     2.791E+01     9.154E+01     9.834E+01     5.074E+01     5.027E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
natrs         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.021E-01     2.118E+00     4.215E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
hhsld         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.205E+04     1.163E+04     2.649E+04     1.180E+03     2.842E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
gov           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.406E+00     3.291E+02     3.544E+03     -1.230E-01    1.080E+04     0.000E+00
inv           0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.500E+03     0.000E+00     0.000E+00     8.064E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.163E+04
depry         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.064E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
trdmg         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.348E+02
indtx         0.000E+00     5.783E-06     -1.378E-06    1.558E-06     1.000E-10     1.017E-06     1.608E-06     -2.290E-07    5.700E-08     -2.190E-07    1.928E-06     -1.790E-07    2.013E-06     -2.100E-08    -5.000E-09    -3.516E-03    8.868E-03     5.113E-03     -3.000E-07    1.900E-08     -1.892E-06    -1.213E-06    5.000E-09     -7.154E-04    6.749E-03     -5.280E-07    1.430E-06     -3.774E-06    9.950E-07     3.620E-01     -2.745E-03    2.055E-04     5.270E-06     -1.619E-03    -4.800E-01    -5.926E-04    1.029E+00     7.823E-04     8.019E-04     -2.792E-03    -5.635E-05    -9.330E-01    2.107E-02     0.000E+00     0.000E+00     1.002E-05     -3.210E-06    2.520E+01     -4.582E+00    -1.944E+01    6.940E-07     -2.807E-06    4.900E-08     -3.108E-05    -4.312E-06    9.441E-05     1.500E-08     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -4.456E-02    0.000E+00     3.264E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
prdtx         5.507E-03     3.163E+00     1.484E+00     4.697E+00     2.352E-01     8.688E-01     1.224E+00     6.163E-01     1.050E+00     1.231E+00     6.133E-01     2.431E+00     5.828E-01     6.950E-01     -1.073E-06    9.540E-07     0.000E+00     3.173E+01     2.118E+00     9.352E-01     3.984E-01     1.125E+00     1.338E-02     5.216E+00     1.275E+01     1.200E+00     1.018E+01     9.950E+00     1.995E-01     8.195E+00     1.552E+01     4.883E-04     1.671E+01     2.572E+01     1.061E+01     1.283E+01     1.553E+01     3.958E+00     2.567E+00     2.751E+00     8.253E+00     1.120E+01     0.000E+00     9.540E-07     0.000E+00     9.722E+00     1.030E+00     6.480E+00     1.022E+00     1.777E+00     1.681E+00     2.422E+00     9.717E-02     5.294E+00     8.629E+00     6.240E+01     4.883E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
imptx         8.305E-01     4.650E+02     6.505E+01     2.862E+01     2.087E+01     0.000E+00     0.000E+00     1.842E+01     9.160E-01     3.944E+00     0.000E+00     0.000E+00     6.495E+00     2.824E+01     1.056E+01     1.773E+02     0.000E+00     4.403E+00     8.192E+01     4.122E+00     2.391E+01     9.316E+01     0.000E+00     7.896E+01     1.356E+02     1.355E+01     2.947E+02     1.873E+02     9.721E+01     1.404E+02     8.222E+01     2.793E+02     2.586E+02     6.787E+01     5.366E+01     1.209E+01     1.243E+02     3.712E+02     1.274E+01     1.526E+01     2.757E+02     1.007E+01     6.729E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
exptx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     -3.870E-05    -2.334E-02    0.000E+00     0.000E+00     -1.772E-04    0.000E+00     -1.979E-01    0.000E+00     7.725E-02     1.453E-02     -8.789E-03    0.000E+00     0.000E+00     1.545E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
dirtx         0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.080E+04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00
